Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier Code,Origin Code,Dest Code,Distance,dep_dela1ed_15mi0
6,9,5,1520,10,210,19,545,0
7,30,7,542,10,213,19,508,0
8,27,7,1656,16,250,154,348,0
9,27,3,1534,20,3,215,328,0
12,27,2,735,13,85,205,299,1
5,2,1,930,9,154,79,862,0
6,30,5,1807,21,112,133,376,1
8,9,2,1014,14,215,194,1276,0
6,25,7,745,13,80,201,175,0
2,23,3,1043,17,173,255,1189,0
3,24,5,1453,7,173,147,944,0
3,20,7,632,5,61,93,404,0
2,13,1,644,5,259,133,1347,0
7,6,4,1116,21,61,19,554,0
8,15,1,1930,20,204,257,389,1
7,7,5,1759,1,147,154,2475,0
8,26,5,1831,16,248,7,250,0
7,15,6,1705,13,80,126,247,0
1,29,7,2345,7,256,19,1589,0
12,9,6,1704,14,133,194,1034,0
7,4,2,939,4,147,160,2465,0
10,9,1,1621,10,232,19,481,1
5,4,3,1053,8,19,202,821,0
4,24,1,2042,16,211,247,129,0
2,19,6,1424,12,215,133,1009,1
4,14,4,937,14,86,152,1750,1
9,25,7,556,1,37,205,867,0
4,16,6,909,13,205,115,137,0
7,18,1,1540,20,272,246,727,0
2,15,3,1323,13,205,132,589,0
2,10,4,1553,7,116,19,306,0
1,18,3,850,8,268,19,793,0
9,21,3,2121,14,86,25,548,0
10,2,7,551,16,119,256,463,0
4,8,6,2001,7,37,272,1185,0
12,8,5,2145,1,80,257,1431,0
1,7,6,2310,10,19,272,406,1
8,23,2,1547,16,248,7,250,0
9,8,4,552,18,235,205,528,0
3,18,6,1825,8,19,94,646,0
8,21,7,1232,6,37,132,413,0
4,26,2,2301,1,154,37,2611,1
4,20,4,1514,15,92,72,170,0
12,22,4,1750,13,153,80,140,0
2,11,5,1906,14,86,80,987,0
10,23,7,1646,21,3,133,744,1
10,20,5,1953,18,205,211,1739,0
6,3,6,1753,1,80,276,813,0
6,6,1,2232,20,246,263,254,1
6,25,7,1206,22,67,79,72,0
8,31,4,1026,21,133,75,217,0
4,22,6,1443,8,180,19,147,1
9,19,2,2038,22,79,84,251,0
2,18,6,1123,19,247,215,1107,0
1,4,3,1900,19,63,61,430,0
6,16,4,1441,1,80,230,1062,0
10,13,5,1221,14,86,154,1979,0
4,20,4,1546,16,247,107,224,0
1,25,2,650,20,75,239,248,0
3,9,4,840,13,159,19,761,0
4,18,2,1946,21,133,251,192,0
4,9,7,1658,7,19,257,2092,0
8,11,4,1151,6,237,132,890,0
5,25,3,740,20,215,175,1444,0
12,1,4,1824,18,79,86,1123,0
2,23,4,1715,22,132,159,229,0
11,16,4,1806,5,86,133,1076,0
2,7,2,841,13,205,192,109,0
12,26,2,2103,8,19,120,241,1
2,20,1,1245,20,75,171,461,0
12,15,4,1031,7,19,146,270,1
1,10,1,1745,20,215,138,1489,0
12,19,2,1345,21,174,61,280,0
11,16,4,911,20,3,173,1552,0
12,2,5,1233,5,215,93,2133,1
12,4,1,1642,14,232,86,456,1
2,5,6,1557,19,240,63,213,0
7,9,7,700,10,19,93,745,0
11,18,5,1712,7,206,19,516,0
10,27,5,951,20,276,154,451,0
11,29,3,1113,18,248,79,967,0
10,4,3,1209,8,133,256,1195,0
11,21,1,1614,21,93,288,1130,1
7,19,2,901,14,86,226,668,0
12,7,4,1002,10,51,19,528,0
5,3,3,1637,15,64,78,322,0
1,4,3,835,13,159,19,761,0
1,22,6,1030,21,133,263,668,0
2,5,6,1331,13,205,219,412,0
7,25,2,1450,18,48,205,622,0
2,5,6,1829,20,215,230,1891,1
6,19,1,1945,20,171,238,1333,1
11,10,5,1322,16,256,110,217,0
10,2,1,1101,1,263,37,1046,0
10,25,2,1743,16,7,248,250,0
9,29,4,1145,20,162,75,296,0
5,12,5,1716,13,37,159,185,1
4,3,1,1709,4,268,147,209,0
10,16,1,858,5,152,93,2227,0
12,25,1,706,20,154,215,370,0
4,16,7,1105,3,224,247,987,0
9,27,3,704,19,240,63,213,0
3,8,2,2213,18,248,152,414,0
7,15,5,2102,9,80,79,641,1
11,21,2,1314,7,64,19,446,0
4,21,5,603,16,224,154,110,0
10,17,1,824,9,211,79,992,0
4,20,4,1655,18,215,79,602,0
5,26,5,1835,20,257,215,647,1
7,15,5,1854,7,37,19,946,1
12,16,6,920,5,133,178,316,0
8,22,1,635,16,241,248,262,0
2,24,4,1710,14,86,37,632,0
12,2,6,1226,14,159,86,501,0
9,26,1,1828,14,177,183,556,0
5,1,1,849,16,248,228,199,0
5,10,3,1459,1,154,263,1593,0
4,15,5,920,1,173,80,984,0
4,23,6,626,5,30,133,562,0
7,2,7,2142,5,93,152,2227,1
8,19,6,1628,20,173,14,1073,1
10,4,2,1240,14,86,152,1750,1
10,28,5,1208,16,67,79,72,0
5,7,7,1335,18,79,37,1754,0
4,12,2,1800,20,126,75,239,0
12,10,6,1400,20,21,75,189,0
9,3,7,1331,18,205,93,719,0
12,20,2,649,21,206,93,284,0
11,29,3,1909,1,173,80,984,1
7,4,1,1836,18,132,154,2288,0
11,20,7,932,12,259,215,338,0
7,23,7,1827,13,154,152,236,0
10,4,2,1045,9,79,173,1545,0
7,2,6,2219,3,247,182,2724,0
4,21,5,1214,20,238,152,258,1
2,13,7,1109,6,268,132,296,0
2,20,7,1255,14,93,86,487,1
7,11,2,1706,14,171,177,392,0
4,27,3,1806,16,204,256,558,0
3,16,4,1350,22,80,63,936,1
5,1,1,2154,22,171,205,403,1
2,22,2,1616,18,205,64,296,1
3,1,3,2030,18,152,79,629,0
12,18,1,735,8,19,86,594,0
3,28,2,1325,20,48,230,255,1
4,18,1,735,13,162,80,304,0
3,29,3,556,22,179,215,854,0
2,6,7,2125,20,152,199,407,0
7,5,3,2104,20,154,215,370,0
7,13,3,1200,20,35,48,588,0
3,5,6,1727,1,80,48,1217,0
6,6,2,1549,2,125,161,102,0
11,13,1,2221,8,19,71,83,1
1,11,2,1054,18,93,79,1605,0
1,12,3,1350,20,215,263,1262,0
9,14,3,705,8,220,72,608,0
10,12,3,100,7,152,101,2174,0
9,20,2,1326,14,192,86,312,0
1,12,3,1341,3,247,199,671,0
9,10,6,1343,20,233,211,444,1
10,23,1,1848,13,248,259,372,0
3,30,4,1216,16,248,243,191,0
8,9,3,1524,20,175,272,997,1
5,23,2,520,11,125,142,216,0
7,25,1,1722,13,205,46,473,1
6,30,5,1232,19,238,215,304,0
12,13,3,609,22,230,205,647,0
7,5,2,1912,13,253,238,417,1
11,21,1,911,13,205,220,794,0
11,2,3,645,20,257,152,397,0
10,29,6,559,14,194,86,528,0
12,8,4,1640,15,72,151,258,0
5,10,3,914,16,154,253,308,0
6,24,5,1005,20,101,141,1093,0
8,28,7,2132,3,211,215,1009,1
6,27,1,1234,7,19,210,545,0
7,1,5,1203,16,154,241,89,1
2,10,5,939,7,19,138,432,0
8,15,2,749,19,63,80,936,0
3,7,1,2101,21,133,69,201,1
9,29,4,1137,5,93,37,200,0
5,15,7,1518,8,211,256,630,0
8,3,4,1334,2,125,199,2409,0
7,2,6,1615,16,199,256,588,0
7,26,3,1410,20,35,247,1977,1
5,18,4,713,21,30,93,850,0
6,25,6,1712,8,19,98,331,0
12,17,6,730,20,25,173,1050,0
12,21,4,2144,14,194,238,1532,1
5,20,6,1335,20,15,75,324,0
5,18,3,1215,20,47,199,325,0
6,24,5,1826,19,214,248,2521,1
8,16,2,922,19,214,195,1088,0
11,3,5,1743,21,117,61,450,1
12,29,5,1308,16,205,146,865,0
1,24,1,1919,14,177,35,200,0
7,19,2,1743,12,247,215,1107,1
5,7,6,1254,7,256,79,391,0
9,2,6,2045,22,202,215,1037,1
6,23,5,1338,8,195,19,425,0
10,17,1,702,13,235,80,1266,0
5,6,5,1245,20,263,162,296,0
1,23,1,806,14,194,19,906,1
6,6,1,558,6,246,132,451,0
1,22,7,1451,8,72,202,614,1
9,1,5,825,8,194,256,991,0
2,27,1,959,8,19,86,594,0
3,3,5,624,5,37,93,200,0
6,23,5,1410,22,205,1,654,1
12,12,1,1735,16,248,241,262,0
11,19,7,1547,8,19,145,341,0
10,3,2,2013,16,154,259,36,0
11,23,4,2028,1,182,79,1709,0
5,26,5,950,20,214,272,920,0
3,13,7,2129,7,19,239,874,0
12,5,2,1821,18,214,205,678,0
8,1,2,1834,22,215,201,833,1
3,9,3,1729,10,175,19,590,0
10,11,3,1812,19,214,182,1013,1
6,9,5,740,20,154,126,1390,0
1,10,1,1234,19,63,215,1774,1
1,25,3,2148,8,19,275,253,0
1,26,4,1325,15,182,147,1090,0
8,4,5,924,20,199,211,543,0
7,3,1,2025,1,80,101,1119,1
1,24,2,1706,13,59,205,196,0
12,9,6,1930,10,175,173,989,0
7,22,6,755,1,80,35,631,1
12,15,5,1022,7,214,19,665,1
5,30,2,1718,8,19,4,146,0
2,4,6,1018,4,147,237,1074,0
10,25,3,1233,1,182,265,1139,0
7,13,3,1904,8,154,256,590,1
4,28,4,1159,5,195,93,1167,0
1,17,1,1541,7,19,205,606,0
10,10,2,1005,22,215,243,509,0
1,25,2,1430,13,230,159,431,0
1,27,4,655,13,61,80,1021,0
7,27,3,635,8,4,19,146,0
9,20,3,1432,3,148,247,909,0
6,18,7,1937,1,80,171,460,1
4,25,1,1204,7,19,133,689,0
1,5,3,1912,21,201,133,395,1
11,22,2,1735,21,246,93,642,1
6,24,5,1543,13,159,86,501,1
2,17,4,1530,21,133,44,253,0
6,7,3,656,1,276,80,813,0
4,7,5,1750,13,191,154,267,0
9,12,1,1858,8,19,162,453,1
11,22,3,1838,8,145,19,341,1
10,15,7,935,20,230,48,255,0
7,21,4,630,20,46,48,281,0
8,11,5,1300,19,137,63,185,1
6,19,1,1050,20,215,239,843,0
9,10,6,1335,1,48,205,622,0
10,26,3,1835,16,256,135,188,0
10,7,5,1534,13,92,80,642,1
7,22,6,2248,22,132,35,542,1
10,26,4,624,21,194,93,1008,0
12,26,1,1440,20,171,75,461,0
7,31,7,719,13,106,205,157,0
5,4,4,1800,20,75,126,239,0
1,29,7,1301,1,154,79,862,0
2,16,3,1703,18,154,79,862,0
10,16,7,948,19,63,93,529,0
12,16,6,1025,13,105,80,228,0
3,21,1,543,7,177,19,332,0
8,23,3,1028,15,72,245,383,0
11,7,2,851,19,48,152,2106,1
8,4,5,1442,14,202,194,282,0
10,16,7,1047,21,80,61,1021,0
10,30,1,852,5,93,255,1608,0
3,12,7,2045,20,21,75,189,0
1,25,3,1211,10,173,235,1033,0
12,7,4,2130,18,205,101,1182,1
1,10,1,712,12,133,152,1222,0
12,28,4,1434,16,152,97,258,1
1,29,7,1032,16,79,104,483,0
4,3,1,1531,21,162,133,374,1
8,5,5,1840,10,19,132,533,1
8,26,5,2020,10,182,19,595,1
5,24,2,1724,20,233,152,345,0
4,23,6,1810,20,204,199,361,0
9,24,7,1152,1,182,133,964,0
3,28,2,1010,20,146,30,365,0
6,14,3,530,15,205,72,264,0
8,7,7,910,20,263,272,869,0
11,13,7,1350,20,230,214,336,0
2,26,7,1839,22,19,63,227,1
9,5,1,855,13,37,159,185,0
4,27,3,1229,7,147,173,944,0
8,28,1,1244,4,147,79,1626,0
9,26,2,1321,8,19,187,302,0
9,18,7,1101,19,63,230,130,0
4,19,3,620,9,253,79,948,0
11,7,2,1935,18,79,247,1024,0
12,17,7,1530,21,93,225,160,1
3,25,6,1124,19,215,107,1020,0
11,3,5,1739,14,37,86,632,0
10,3,2,1801,20,246,263,254,0
10,3,1,1559,13,241,154,89,1
12,11,1,1700,20,154,199,337,0
5,1,1,1057,21,133,69,201,0
8,18,4,914,17,152,138,1591,0
5,30,1,1423,5,133,21,140,0
8,29,1,1337,1,48,205,622,0
5,7,7,1143,9,79,175,895,0
6,23,5,721,11,161,125,102,0
7,30,6,2226,14,86,103,56,0
9,26,2,818,16,248,188,78,0
8,9,2,944,7,48,19,576,1
1,16,7,1238,12,248,215,651,0
6,29,4,1334,19,37,214,280,0
3,22,2,1835,10,76,48,406,1
11,7,2,1535,3,205,247,1721,0
8,22,2,1850,21,205,61,316,1
5,27,6,920,13,205,232,642,0
6,1,3,723,13,37,93,200,0
7,1,5,2235,19,214,171,1038,1
2,13,1,1430,20,14,152,2237,0
1,19,4,2052,8,19,192,707,1
10,29,7,1544,21,93,177,946,0
11,25,6,1039,13,186,80,293,0
10,26,4,950,13,159,86,501,0
9,23,6,1323,21,225,93,160,0
10,3,1,1904,16,134,79,419,0
4,7,4,1508,1,80,133,224,0
10,21,6,1801,3,150,247,680,0
8,11,4,659,1,154,182,2342,0
10,13,5,2120,3,247,233,564,0
2,6,1,645,1,259,205,1726,0
1,23,1,1915,13,37,48,370,1
7,26,3,840,19,78,272,814,0
5,29,1,1303,1,89,80,551,0
6,13,2,1226,3,247,79,1024,1
3,11,6,1725,20,238,257,480,1
12,23,5,725,20,276,175,1440,0
11,21,1,1401,21,1,61,339,0
7,10,7,1748,13,80,15,313,0
12,5,2,629,20,86,215,1671,0
11,2,4,2136,16,154,97,209,1
6,3,5,608,15,273,72,216,0
11,12,7,1113,16,221,79,853,1
9,22,4,2126,12,152,247,866,1
10,22,6,908,1,205,238,1723,0
3,15,3,2136,1,182,147,1090,1
8,14,1,1545,22,233,215,601,0
8,31,3,2100,15,72,90,316,0
5,18,4,1915,15,72,78,411,1
7,22,5,1826,16,288,205,522,0
2,7,2,1132,16,257,248,86,0
3,10,4,1145,20,21,75,189,0
2,8,3,1745,20,75,126,239,1
8,6,6,832,18,79,199,957,0
11,19,6,1850,10,19,132,533,0
1,3,2,2158,19,63,272,508,0
5,27,6,731,7,37,272,1185,0
8,14,1,1525,20,173,79,1545,0
9,27,3,640,14,104,194,197,0
8,18,4,2447,8,19,145,341,1
10,6,5,911,1,80,263,551,1
8,28,7,1905,20,239,215,843,0
9,29,4,1349,17,93,175,711,0
7,24,7,1210,20,257,215,647,0
12,14,4,1600,20,256,36,291,0
3,3,4,2055,10,19,48,576,0
7,6,4,800,8,19,115,640,0
11,12,7,854,1,37,248,2704,0
11,12,7,1652,18,154,152,236,0
4,23,7,759,7,19,138,432,0
11,24,5,2239,18,154,132,2288,0
9,6,2,932,15,232,101,805,0
7,5,3,2032,20,30,272,460,1
6,30,5,1025,13,205,59,196,0
9,23,5,1930,6,132,138,476,0
5,7,7,1605,13,205,202,416,0
7,2,7,1424,7,80,256,988,0
10,11,2,1600,13,219,205,412,0
1,9,7,1102,14,194,93,1008,0
7,2,6,748,14,230,177,634,0
10,20,4,849,19,232,63,256,0
5,22,1,643,7,19,159,761,0
8,14,7,2019,1,263,78,719,1
7,25,2,1124,15,29,37,201,0
2,23,4,931,5,37,93,200,0
3,28,1,2125,20,48,154,2329,1
1,22,7,2209,14,194,96,223,0
4,25,1,836,13,35,205,409,0
6,23,5,1644,16,233,248,192,1
11,6,7,1949,16,191,154,267,0
5,16,1,1801,14,183,194,297,0
7,8,6,1932,16,79,30,1082,1
1,1,6,739,13,37,232,474,0
1,16,7,1128,14,194,49,874,0
11,26,6,1831,1,80,215,868,0
5,25,3,1033,6,132,219,183,0
10,7,5,2012,6,132,70,227,1
2,18,6,1447,10,19,220,272,1
2,19,6,2107,13,80,6,89,0
10,17,1,1029,13,201,80,175,0
9,12,2,1342,15,72,59,419,0
7,4,2,630,20,238,175,1728,0
2,3,4,1549,21,133,220,489,0
6,24,5,1439,1,257,80,1431,1
3,27,7,1253,7,49,256,347,0
1,3,2,924,19,63,219,366,0
5,19,5,2012,7,173,159,950,1
3,2,4,1257,19,63,146,329,0
8,15,2,1912,1,182,159,1097,1
8,25,5,557,7,79,19,1199,0
1,12,3,2251,13,80,153,140,1
9,15,5,2253,10,19,219,526,0
6,8,3,1650,18,205,211,1739,0
11,17,4,2330,19,215,214,2075,0
1,21,5,745,20,75,239,248,0
9,25,7,1211,8,19,112,352,0
9,21,3,2020,14,194,61,622,1
2,7,1,955,13,37,159,185,0
8,16,2,952,1,171,80,460,0
6,29,3,1630,20,175,230,632,1
2,13,1,1015,22,46,132,284,0
8,6,6,651,14,86,272,983,0
5,7,6,600,1,154,80,1235,0
1,24,2,1108,4,147,101,1069,0
2,21,2,1330,20,48,46,281,0
1,22,6,1017,14,211,125,2603,1
4,14,4,1728,14,195,194,1040,0
10,9,1,2047,3,154,247,954,0
11,20,7,1251,14,86,183,238,1
2,19,7,1100,21,72,93,569,0
2,22,3,1735,17,215,125,2917,0
7,7,4,1529,14,194,272,1307,0
5,11,3,619,13,25,230,532,0
2,7,2,927,16,135,256,188,0
6,18,7,1352,13,80,175,797,0
5,13,5,1613,11,200,125,100,0
10,4,3,1156,18,154,205,1745,1
5,4,4,1419,7,264,19,1599,0
2,12,6,1145,15,72,57,497,0
2,24,4,1353,1,255,182,1045,0
2,26,6,821,14,93,194,1008,0
9,18,1,719,13,243,154,155,0
9,3,6,1356,14,31,194,748,0
3,26,7,818,18,132,152,2066,0
12,1,4,1846,9,183,79,895,0
11,12,7,2108,20,239,152,1069,0
5,23,2,1123,1,154,205,1745,0
3,17,5,1159,7,173,25,1050,0
4,26,3,1749,1,80,93,1372,1
3,23,4,2030,7,72,152,1678,0
9,21,3,1016,21,263,93,872,0
7,24,7,1314,16,91,256,619,0
4,22,5,700,6,206,132,157,0
9,4,1,1440,5,37,93,200,0
11,15,2,2025,10,173,214,861,0
3,25,6,1003,19,215,147,2153,0
5,19,4,1834,16,256,221,521,0
11,9,4,833,20,25,48,283,0
3,2,3,1514,3,199,211,543,0
1,22,7,1802,1,200,80,3711,0
5,11,3,1137,14,256,86,1481,0
6,26,1,730,10,80,173,984,1
10,26,4,1151,20,86,35,457,0
6,14,3,1825,15,72,171,539,0
7,29,6,2050,16,256,84,338,0
8,1,2,2037,18,205,256,1249,1
7,5,3,805,20,210,141,1052,0
7,8,5,820,16,256,276,601,0
2,1,2,1719,18,132,272,810,0
6,29,4,851,13,80,288,281,0
11,29,2,1125,20,256,152,368,0
12,9,6,1916,19,215,239,843,0
4,19,3,2242,7,154,173,2217,0
7,24,1,1307,20,256,263,1156,0
2,27,7,1944,15,72,127,597,0
6,18,7,746,13,194,205,334,0
9,19,2,1442,10,19,76,432,0
4,13,4,1433,7,19,220,272,0
1,3,2,658,5,93,211,2433,0
1,4,2,831,16,256,107,546,0
12,4,7,36,14,154,194,1536,0
8,14,1,644,14,219,86,201,0
11,30,3,1908,19,37,159,185,0
9,12,2,709,20,272,146,180,0
4,19,2,940,20,141,101,1093,0
10,24,2,1441,20,215,48,1999,0
12,18,7,1212,1,80,125,3784,1
8,14,7,1650,10,19,173,403,0
7,20,3,2038,13,154,238,109,1
9,16,6,1856,1,182,37,1258,1
8,27,7,823,13,80,114,134,0
7,22,5,1847,6,281,132,419,0
8,27,7,1021,20,48,263,737,0
1,2,1,930,20,201,75,181,0
4,12,3,922,18,45,205,763,1
3,28,1,1115,16,256,154,590,0
7,19,3,1700,18,205,25,783,1
12,5,2,848,20,259,253,342,0
6,6,2,1754,5,78,133,1208,0
9,21,3,1437,16,241,253,234,0
12,5,2,1827,13,201,205,693,1
7,6,4,721,19,215,256,507,0
7,12,2,919,13,114,80,134,1
2,13,7,1903,6,240,132,515,1
5,4,3,1322,21,201,133,395,0
3,25,6,1610,15,242,72,203,0
11,12,7,1010,22,215,276,110,1
10,2,7,1243,1,263,173,880,0
8,2,2,1332,7,154,19,1946,0
7,18,1,1715,20,215,259,338,0
12,27,3,835,4,147,272,1005,1
1,16,1,2050,21,61,183,328,0
7,16,7,1758,1,182,37,1258,0
5,19,5,1025,20,215,247,1107,0
7,3,1,1011,20,138,173,828,0
9,19,1,615,8,137,19,377,0
3,7,1,2125,20,47,199,325,0
10,19,4,1532,20,169,75,319,0
1,27,5,1129,8,256,49,347,1
8,23,3,1000,10,272,19,406,0
10,7,5,1837,21,230,93,416,1
2,21,2,1241,14,46,86,240,0
4,8,6,1155,7,237,19,515,0
8,12,6,1736,13,205,85,299,1
2,19,7,1930,20,215,204,325,1
6,12,1,1851,21,133,186,262,0
3,25,5,1642,1,19,205,606,1
7,23,6,2025,1,80,175,797,1
10,18,3,1616,16,79,163,423,1
8,25,5,903,20,199,175,1844,0
10,21,6,1319,1,21,80,190,0
11,27,1,907,18,248,79,967,0
6,30,5,936,19,214,248,2521,0
12,26,1,1052,13,61,205,316,0
7,14,4,920,20,259,199,371,0
4,27,4,2151,19,63,159,544,0
9,21,4,2042,7,19,80,732,0
9,18,7,2231,14,152,86,1750,0
2,16,3,1321,19,238,63,2077,0
12,15,4,1257,16,248,257,86,0
3,30,3,1240,20,48,175,611,0
5,23,2,655,20,107,247,224,0
8,31,4,1443,13,259,253,342,0
10,15,6,1800,7,48,19,576,0
11,8,2,1800,16,260,205,174,0
9,18,1,1758,1,80,182,1121,0
6,16,4,1207,21,133,276,936,0
10,21,5,1010,20,239,126,192,0
12,9,5,1530,13,249,80,364,1
7,10,7,950,13,154,241,89,0
4,6,4,926,7,19,89,1282,0
10,12,4,942,1,80,21,190,0
1,14,5,1055,13,80,72,812,0
2,23,4,818,13,230,37,612,0
11,9,3,2114,10,19,101,581,0
4,30,7,1325,21,205,133,925,1
8,8,2,1732,18,272,205,1012,0
9,24,7,947,20,272,101,197,0
4,27,4,1905,21,133,270,658,1
6,1,4,2249,21,133,215,1009,0
1,30,7,1224,8,89,80,551,1
10,10,1,1534,12,233,215,601,0
2,27,1,1235,1,182,265,1139,0
11,3,4,1540,19,37,78,399,0
4,12,2,1041,19,86,78,405,0
9,30,6,1502,13,61,205,316,0
11,25,5,1705,20,175,138,162,1
7,27,4,1755,16,36,248,522,0
11,20,1,1821,1,182,37,1258,0
3,5,7,1532,13,85,205,299,1
12,15,5,612,18,154,247,954,0
12,1,4,651,5,101,93,1065,0
11,9,3,1935,20,126,128,276,0
10,14,5,1326,16,185,205,139,0
12,8,4,1846,19,46,63,546,0
9,11,1,1958,7,256,72,1449,1
3,10,4,1500,15,72,56,342,0
7,31,1,712,18,154,211,834,0
6,5,1,1727,21,177,93,946,0
12,17,7,738,20,171,79,533,0
4,13,3,931,12,238,215,304,0
10,12,3,627,16,248,36,522,0
6,28,2,1115,18,272,205,1012,1
1,8,6,1637,13,62,80,164,0
2,21,2,559,1,159,205,733,0
10,4,2,1640,20,175,138,162,0
1,23,1,1349,20,211,107,279,0
4,6,3,749,18,154,132,2288,0
2,28,2,730,20,30,175,570,0
3,15,2,1209,4,160,152,231,0
4,25,2,1725,20,199,175,1844,0
5,4,3,1528,7,265,19,1638,1
9,1,5,2024,14,194,230,981,1
2,23,3,1851,18,205,46,473,0
4,25,2,800,8,31,256,387,0
7,24,7,1625,7,175,19,590,1
10,10,2,709,13,117,80,862,0
8,12,5,915,20,48,141,220,0
12,10,6,1021,3,247,215,1107,0
2,13,1,1144,19,101,214,992,0
11,2,3,1542,21,61,230,416,0
6,29,4,2307,15,19,61,554,1
4,10,7,1236,1,205,21,978,0
1,20,4,1530,20,154,215,370,0
2,20,1,1316,21,133,281,772,0
12,13,2,944,21,183,93,725,0
4,22,5,1655,13,78,159,214,0
9,29,5,1323,5,133,205,925,0
12,18,1,1414,20,69,126,187,0
5,30,1,638,6,132,63,321,0
1,7,5,650,20,238,175,1728,0
12,11,1,949,13,134,80,328,0
1,25,2,805,20,195,126,303,0
8,3,4,2035,16,79,196,197,0
8,18,4,745,13,155,80,282,0
7,8,6,2218,19,238,63,2077,0
11,29,2,1411,7,19,268,793,0
12,12,1,930,16,257,256,532,0
1,15,6,1824,13,61,205,316,0
11,14,1,558,18,37,248,2704,0
12,7,3,1900,8,19,126,696,1
9,24,7,2123,15,72,239,1024,1
3,16,3,1551,21,133,145,351,0
7,6,3,1218,17,125,154,2556,0
10,2,7,945,20,48,171,967,0
4,12,2,2113,8,19,172,79,1
2,19,7,2148,14,86,206,529,1
12,13,3,905,10,214,173,861,0
11,29,3,817,1,205,154,1745,0
3,10,4,2056,7,72,239,1024,0
9,11,7,847,14,193,194,1013,0
12,28,4,632,11,161,125,102,0
2,17,4,1742,5,133,247,1874,0
8,23,3,603,19,89,215,347,0
5,16,2,1942,5,93,19,745,0
5,2,1,656,13,80,162,304,0
5,4,4,1952,13,205,165,215,0
5,8,7,1851,5,80,133,224,0
4,18,2,644,5,181,93,209,0
10,17,1,1505,19,78,46,296,0
1,15,7,1320,20,253,247,697,0
12,9,5,1645,20,15,75,324,1
4,5,3,736,22,84,79,251,0
1,23,7,1508,10,19,159,761,0
6,25,6,735,20,214,181,290,0
6,28,3,1414,5,214,133,1324,0
7,25,1,1504,19,78,226,482,0
10,25,2,1807,18,205,19,606,0
10,19,3,2001,15,262,72,812,0
12,22,4,1904,15,72,85,505,0
2,8,3,908,5,93,182,1086,0
11,25,6,632,5,181,93,209,0
12,28,3,803,13,205,14,723,0
12,3,6,1454,9,79,175,895,0
6,30,4,635,8,85,19,743,0
10,14,6,1532,14,194,37,1124,0
9,10,7,1050,15,46,147,301,0
3,21,1,1310,20,35,141,803,0
8,12,6,2048,19,152,211,762,0
10,25,3,745,13,205,268,607,0
12,2,6,636,21,162,133,374,0
8,15,1,1159,1,80,47,1231,1
7,7,5,1247,19,159,63,544,0
2,23,3,1236,12,154,147,2475,0
10,17,2,2113,20,152,256,368,0
7,10,7,600,15,21,72,958,0
11,27,1,1607,14,194,183,297,1
2,6,7,1721,16,58,248,153,0
1,20,4,2330,1,247,80,1660,0
11,1,3,1932,5,93,215,2133,0
8,17,3,2015,8,19,120,241,1
5,16,2,1110,15,171,72,539,0
4,25,1,526,19,215,214,2075,0
9,2,5,701,8,20,19,765,0
8,1,2,945,13,80,44,383,0
7,12,2,1622,1,154,37,2611,1
2,5,6,940,20,126,215,1020,0
5,25,4,1527,20,211,253,569,1
3,27,7,1600,20,15,75,324,0
7,23,6,557,18,233,79,804,0
11,30,3,904,20,126,154,1390,0
8,10,4,1905,19,182,63,650,1
1,25,3,847,1,173,80,984,0
2,2,3,825,20,201,126,419,1
7,10,1,2040,14,104,152,1105,0
6,19,1,622,16,91,211,106,0
10,17,1,930,20,233,253,188,0
6,13,1,1825,20,204,253,333,0
10,20,5,1542,22,106,205,157,0
4,30,6,821,18,182,205,1197,0
1,6,4,1820,20,253,152,386,0
6,20,1,2147,3,259,211,859,1
9,5,2,559,20,152,233,345,0
10,19,4,1502,13,152,154,236,0
7,21,4,722,8,21,256,1085,0
3,28,1,1359,1,48,80,1217,0
4,17,7,748,5,133,101,965,0
4,30,7,1624,5,93,152,2227,0
2,28,1,1730,18,125,205,4243,0
5,11,4,1240,8,19,226,1027,0
11,1,3,1100,8,273,19,227,0
9,13,3,1723,13,154,97,209,0
7,19,2,829,14,272,86,983,0
7,11,2,1325,4,159,101,1076,0
3,2,4,926,15,177,72,403,0
7,9,7,2058,20,173,181,1142,0
6,11,7,801,7,80,19,732,0
12,6,2,1148,13,80,134,328,1
12,2,5,1855,1,80,259,1205,0
1,25,3,1006,14,194,86,528,0
1,12,4,1705,20,219,175,402,0
8,7,7,2220,19,152,214,2176,0
8,19,6,1000,13,59,205,196,1
3,12,7,1552,20,128,126,276,0
11,6,7,825,20,214,175,668,0
9,28,3,1300,20,86,175,229,0
6,26,7,849,3,247,205,1721,0
7,23,6,742,5,93,79,1605,0
7,11,2,1157,21,219,93,319,0
5,25,3,1406,1,21,80,190,0
8,4,4,1328,3,199,259,371,0
1,2,7,2103,15,72,288,561,0
8,23,3,1032,19,48,63,361,0
2,28,2,1536,21,85,133,802,0
11,24,4,1146,5,93,248,2565,0
11,21,2,655,8,23,19,714,0
6,10,6,1141,5,93,101,1065,0
8,18,5,2033,20,239,75,248,0
2,12,6,1430,15,197,159,563,0
9,9,5,832,16,248,259,372,0
9,10,6,1553,19,214,272,920,0
12,11,1,757,1,19,80,732,0
4,28,4,1858,14,194,24,426,0
2,10,4,1106,1,182,159,1097,0
